Time,Source,Target,Amount,Location,Type,Labels
61913,S30284,T1000,28.29,L100,TP100,2
61914,S26541,T1812,32.88,L100,TP151,0
61915,S33201,T1023,1.0,L100,TP120,2
61916,S33202,T1263,29.99,L102,TP112,2
61917,S13100,T1000,57.0,L100,TP100,2
61918,S30260,T1264,155.81,L102,TP116,2
61919,S31316,T1003,149.95,L100,TP100,2
61920,S32759,T1000,31.27,L206,TP100,2
61921,S19259,T1003,8.2,L115,TP100,2
61922,S10078,T1008,4.0,L100,TP105,2
61923,S33203,T1023,2.0,L206,TP120,2
61924,S10078,T1008,4.7,L100,TP105,2
61925,S33204,T1088,29.0,L100,TP130,2
61926,S33205,T1399,792.59,L110,TP104,2
61927,S33206,T1807,1.0,L100,TP118,2
61928,S32739,T1000,59.03,L206,TP100,2
61929,S33207,T1023,8.0,L100,TP120,2
61930,S33208,T1000,23.94,L206,TP100,2
61931,S32460,T1000,35.99,L100,TP100,0
61932,S10327,T1000,16.38,L100,TP100,2
61933,S33209,T1807,1.19,L206,TP118,2
61934,S23934,T1077,0.0,L100,TP108,0
61935,S23934,T1077,0.0,L100,TP108,0
61936,S23934,T1077,0.0,L100,TP108,0
61937,S32902,T1022,1.9,L211,TP118,2
61938,S26216,T1508,45.54,L206,TP104,2
61939,S31684,T1035,0.0,L111,TP117,0
61940,S30557,T1777,0.0,L102,TP123,0
61941,S27947,T1023,0.0,L100,TP120,0
61942,S27947,T1023,0.0,L100,TP120,0
61943,S27947,T1023,0.0,L100,TP120,0
61944,S27947,T1023,0.0,L100,TP120,0
61945,S30058,T1023,0.0,L100,TP120,0
61946,S30135,T1023,0.0,L100,TP120,0
61947,S33210,T1762,812.0,L110,TP110,1
61948,S26628,T1023,0.0,L100,TP120,0
61949,S30300,T1023,0.0,L100,TP120,0
61950,S30300,T1023,0.0,L100,TP120,2
61951,S30314,T1023,0.0,L100,TP120,0
61952,S28660,T1003,0.0,L100,TP100,0
61953,S28660,T1003,0.0,L100,TP100,0
61954,S33211,T1807,2.58,L100,TP118,2
61955,S22912,T1077,0.0,L100,TP108,0
61956,S22912,T1077,0.0,L100,TP108,0
61957,S22912,T1077,0.0,L100,TP108,0
61958,S22912,T1077,0.0,L100,TP108,0
61959,S22912,T1077,0.0,L100,TP108,0
61960,S14218,T1812,25.0,L100,TP112,0
61961,S14218,T1251,24.0,L102,TP112,0
61962,S14218,T1251,25.0,L102,TP112,0
61963,S14218,T1812,24.0,L100,TP112,0
61964,S10070,T1003,14.26,L100,TP100,0
61965,S28714,T1023,3.95,L100,TP120,2
61966,S30927,T1000,248.0,L100,TP100,2
61967,S33212,T1000,52.8,L206,TP100,2
61968,S33213,T1807,3.0,L206,TP118,2
61969,S32318,T1023,11.67,L100,TP120,0
61970,S18100,T1000,51.0,L100,TP100,2
61971,S32704,T1216,30.0,L110,TP180,2
61972,S26548,T1003,79.4,L206,TP100,2
61973,S11872,T1003,18.0,L100,TP100,2
61974,S33214,T1000,27.89,L100,TP100,0
61975,S33214,T1000,27.89,L100,TP100,1
61976,S32751,T1031,1678.85,L214,TP123,2
61977,S17193,T1003,778.0,L206,TP100,2
61978,S33215,T1807,1.74,L100,TP118,2
61979,S11872,T1003,12.0,L100,TP100,2
61980,S10327,T1000,184.91,L206,TP100,2
61981,S11872,T1003,10.0,L100,TP100,2
61982,S31356,T1230,0.0,L110,TP112,0
61983,S11872,T1003,18.0,L100,TP100,2
61984,S11872,T1003,19.0,L206,TP100,2
61985,S31356,T1034,0.0,L110,TP120,0
61986,S33216,T1073,1215.5,L110,TP112,2
61987,S31356,T1230,0.0,L110,TP112,0
61988,S31356,T1034,0.0,L110,TP120,0
61989,S33217,T1073,1184.14,L110,TP112,2
61990,S33218,T1073,1215.2,L148,TP112,2
61991,S33219,T1807,6.0,L206,TP118,2
61992,S13100,T1000,59.2,L100,TP100,2
61993,S33220,T1602,1215.5,L187,TP112,2
61994,S10327,T1003,10.14,L206,TP100,2
61995,S19169,T1003,129.1,L100,TP100,2
61996,S30218,T1735,48.3,L102,TP108,0
61997,S30218,T1735,91.0,L102,TP108,0
61998,S21255,T1126,48.0,L102,TP112,0
61999,S21255,T1126,32.0,L102,TP112,0
62000,S11872,T1003,19.0,L100,TP100,2
62001,S33221,T1023,28.0,L100,TP120,2
62002,S20582,T1182,15.5,L106,TP139,2
62003,S33222,T1000,35.91,L100,TP100,1
62004,S33222,T1000,35.94,L100,TP100,0
62005,S33223,T1807,9.0,L100,TP118,2
62006,S18993,T1000,16.41,L100,TP100,2
62007,S33224,T1034,64.4,L110,TP120,2
62008,S30385,T1000,60.52,L100,TP100,2
62009,S33225,T1000,39.98,L100,TP100,1
62010,S33225,T1000,39.97,L100,TP100,0
62011,S33226,T1807,5.17,L100,TP118,2
62012,S33227,T1003,776.0,L100,TP100,2
62013,S30287,T1053,172.0,L106,TP125,2
62014,S27517,T1807,1.63,L100,TP118,2
62015,S33228,T1023,4.0,L100,TP120,2
62016,S32748,T1000,101.82,L100,TP100,2
62017,S31601,T1000,17.5,L100,TP100,2
62018,S10638,T1815,9.9,L286,TP163,2
62019,S33125,T1045,341.0,L106,TP108,2
62020,S33198,T1303,1403.8,L106,TP139,2
62021,S33229,T1023,6.0,L206,TP120,2
62022,S25061,T1003,15.77,L100,TP100,2
62023,S27366,T1023,1.9,L100,TP120,2
62024,S24715,T1023,45.6,L100,TP120,0
62025,S26917,T1023,103.79,L206,TP120,2
62026,S24869,T1023,3.44,L100,TP120,0
62027,S20253,T1023,55.94,L100,TP120,0
62028,S27944,T1023,43.0,L100,TP120,0
62029,S33230,T1023,8.0,L100,TP120,2
62030,S30059,T1023,57.72,L100,TP120,0
62031,S26184,T1038,20.5,L102,TP125,2
62032,S10577,T1023,4.65,L100,TP120,0
62033,S23688,T1023,55.9,L100,TP120,0
62034,S33231,T1023,4.99,L206,TP120,2
62035,S23436,T1184,6.0,L110,TP137,0
62036,S33232,T1015,138.22,L100,TP110,2
62037,S33233,T1184,0.0,L110,TP137,2
62038,S29875,T1023,12.22,L100,TP120,0
62039,S33234,T1023,2.72,L206,TP120,2
62040,S33235,T1023,7.0,L206,TP120,2
62041,S33236,T1184,3.0,L110,TP137,2
62042,S33237,T1098,1.11,L214,TP137,2
62043,S30314,T1023,52.75,L100,TP120,0
62044,S10649,T1023,41.37,L100,TP120,0
62045,S12934,T1000,13.91,L100,TP100,2
62046,S27216,T1023,4.0,L206,TP120,2
62047,S33238,T1023,1.2,L206,TP120,2
62048,S30300,T1023,21.04,L100,TP120,0
62049,S26871,T1023,12.21,L100,TP120,0
62050,S21567,T1000,13.0,L206,TP100,2
62051,S33239,T1023,9.49,L100,TP120,2
62052,S30057,T1023,22.84,L100,TP120,0
62053,S33240,T1529,0.98,L206,TP120,2
62054,S33241,T1003,80.0,L206,TP100,2
62055,S23249,T1023,8.0,L100,TP120,0
62056,S20288,T1003,28.6,L100,TP100,2
62057,S33242,T1034,10.91,L110,TP120,2
62058,S30045,T1023,56.8,L100,TP120,0
62059,S20074,T1023,9.0,L100,TP120,0
62060,S33243,T1153,5.0,L106,TP139,2
62061,S33244,T1023,2.04,L206,TP120,2
62062,S19302,T1023,52.87,L100,TP120,2
62063,S23068,T1023,14.99,L100,TP120,0
62064,S30126,T1023,39.62,L100,TP120,0
62065,S27945,T1023,79.91,L100,TP120,0
62066,S33245,T1061,753.97,L206,TP116,2
62067,S26666,T1023,15.28,L100,TP120,0
62068,S33246,T1023,52.98,L100,TP120,2
62069,S33247,T1023,3.1,L206,TP120,2
62070,S33248,T1023,31.01,L206,TP120,2
62071,S33249,T1023,8.0,L100,TP120,2
62072,S10949,T1023,54.24,L100,TP120,0
62073,S30301,T1023,49.63,L100,TP120,0
62074,S25061,T1003,15.72,L100,TP100,2
62075,S11637,T1023,22.49,L100,TP120,0
62076,S31814,T1023,1.11,L100,TP120,2
62077,S30350,T1023,34.1,L100,TP120,0
62078,S32833,T1023,10.26,L100,TP120,2
62079,S33250,T1023,1.0,L100,TP120,2
62080,S30050,T1023,76.1,L100,TP120,0
62081,S24406,T1053,24.99,L106,TP125,2
62082,S26715,T1023,12.29,L100,TP120,0
62083,S33251,T1088,600.0,L100,TP123,1
62084,S33251,T1088,700.0,L100,TP123,2
62085,S33251,T1088,200.0,L100,TP123,0
62086,S25024,T1023,1.0,L100,TP120,2
62087,S33251,T1088,390.0,L100,TP123,0
62088,S33251,T1088,350.0,L100,TP123,1
62089,S33251,T1088,360.0,L100,TP123,0
62090,S33251,T1088,350.0,L100,TP123,1
62091,S33251,T1088,690.0,L100,TP123,0
62092,S30304,T1023,2.66,L100,TP120,0
62093,S33252,T1023,3.74,L100,TP120,2
62094,S28788,T1088,670.0,L100,TP123,0
62095,S28788,T1088,640.0,L100,TP123,1
62096,S29790,T1023,54.25,L100,TP120,0
62097,S33253,T1023,3.0,L100,TP120,2
62098,S33254,T1023,9.49,L100,TP120,2
62099,S30295,T1023,83.37,L100,TP120,0
62100,S24999,T1023,43.4,L100,TP120,0
62101,S13426,T1023,7.0,L100,TP120,2
62102,S28788,T1088,650.0,L100,TP123,0
62103,S28788,T1088,660.0,L100,TP123,1
62104,S26824,T1023,9.49,L100,TP120,0
62105,S29939,T1023,25.55,L100,TP120,0
62106,S30758,T1023,51.5,L100,TP120,0
62107,S30306,T1023,64.51,L100,TP120,0
62108,S26763,T1023,11.61,L100,TP120,0
62109,S19973,T1023,19.7,L100,TP120,0
62110,S26804,T1023,11.8,L100,TP120,0
62111,S25111,T1023,37.32,L100,TP120,0
62112,S31759,T1023,7.09,L100,TP120,0
62113,S28125,T1023,3.74,L100,TP120,2
62114,S27947,T1023,43.03,L100,TP120,0
62115,S27946,T1023,43.03,L100,TP120,0
62116,S23956,T1023,53.99,L100,TP120,0
62117,S10040,T1000,35.35,L100,TP100,2
62118,S30988,T1023,96.57,L100,TP120,1
62119,S26919,T1023,3.6,L100,TP120,0
62120,S30055,T1023,75.6,L100,TP120,0
62121,S33255,T1023,5.0,L100,TP120,2
62122,S30014,T1023,15.26,L100,TP120,0
62123,S29905,T1023,17.86,L100,TP120,0
62124,S33256,T1023,4.0,L100,TP120,2
62125,S33257,T1023,1.0,L100,TP120,2
62126,S33258,T1023,9.41,L100,TP120,2
62127,S27300,T1023,52.34,L100,TP120,0
62128,S31070,T1023,4.0,L100,TP120,2
62129,S33259,T1023,11.62,L100,TP120,2
62130,S16301,T1003,20.34,L100,TP100,2
62131,S29916,T1023,15.45,L100,TP120,0
62132,S33260,T1023,4.0,L100,TP120,2
62133,S14825,T1023,1.0,L100,TP120,2
62134,S33261,T1023,15.3,L100,TP120,2
62135,S26628,T1023,11.68,L100,TP120,0
62136,S33262,T1023,12.29,L100,TP120,2
62137,S33263,T1023,3.0,L100,TP120,2
62138,S31760,T1023,44.16,L100,TP120,0
62139,S33264,T1000,53.6,L100,TP100,2
62140,S26698,T1023,13.89,L100,TP120,0
62141,S33265,T1023,3.0,L100,TP120,2
62142,S33266,T1023,15.38,L100,TP120,2
62143,S26656,T1023,12.22,L100,TP120,0
62144,S10804,T1023,9.45,L100,TP120,2
62145,S10327,T1000,39.92,L100,TP100,2
62146,S20043,T1023,12.28,L100,TP120,0
62147,S29804,T1023,15.24,L100,TP120,0
62148,S33267,T1003,45.18,L100,TP100,2
62149,S33268,T1023,9.0,L100,TP120,2
62150,S32672,T1038,41.06,L102,TP125,0
62151,S21748,T1013,5.0,L102,TP108,0
62152,S33269,T1000,69.93,L100,TP100,2
62153,S27943,T1023,49.62,L100,TP120,0
62154,S20586,T1023,4.0,L100,TP120,2
62155,S30895,T1019,3.0,L107,TP108,2
62156,S33270,T1023,9.63,L100,TP120,2
62157,S33271,T1023,102.77,L100,TP120,2
62158,S33272,T1023,12.29,L100,TP120,2
62159,S33273,T1023,74.61,L100,TP120,2
62160,S33023,T1023,2.4,L100,TP120,2
62161,S33274,T1075,2.0,L102,TP134,2
62162,S16583,T1000,24.43,L100,TP100,2
62163,S33275,T1238,461.18,L102,TP133,2
62164,S11060,T1088,13.08,L100,TP125,2
62165,S33276,T1023,13.5,L100,TP120,2
62166,S33277,T1678,27.57,L106,TP132,2
62167,S25737,T1000,125.26,L100,TP100,2
62168,S12161,T1000,10.63,L100,TP100,2
62169,S12110,T1103,35.03,L133,TP106,0
62170,S31309,T1103,0.33,L133,TP106,0
62171,S33278,T1103,3.77,L133,TP106,0
62172,S10056,T1003,19.42,L100,TP100,2
62173,S25737,T1000,153.27,L100,TP100,2
62174,S33279,T1084,122.16,L100,TP100,2
62175,S31635,T1034,190.7,L110,TP120,2
62176,S18953,T1000,2.19,L100,TP100,2
62177,S33280,T1003,84.0,L100,TP100,2
62178,S28172,T1003,33.72,L100,TP100,2
62179,S33127,T1279,99.95,L100,TP151,2
62180,S18186,T1000,14.6,L100,TP100,2
62181,S28225,T1000,26.7,L100,TP100,2
62182,S18229,T1000,18.77,L100,TP100,2
62183,S10064,T1038,53.43,L102,TP125,0
62184,S30964,T1000,584.96,L100,TP100,2
62185,S33281,T1003,55.17,L100,TP100,2
62186,S33282,T1003,19.94,L100,TP100,2
62187,S33283,T1046,97.0,L106,TP108,2
62188,S15183,T1046,35.7,L106,TP108,2
62189,S23665,T1078,62.98,L100,TP139,0
62190,S33284,T1003,600.0,L100,TP100,2
62191,S31356,T1230,0.0,L110,TP112,0
62192,S31356,T1230,0.0,L110,TP112,0
62193,S31356,T1034,0.0,L110,TP120,0
62194,S31356,T1034,0.0,L110,TP120,0
62195,S31994,T1034,0.0,L110,TP120,0
62196,S33285,T1000,417.07,L100,TP100,2
62197,S31684,T1035,0.0,L111,TP117,0
62198,S33286,T1000,79.4,L100,TP100,2
62199,S30379,T1003,135.88,L100,TP100,2
62200,S30350,T1023,1.6,L100,TP120,0
62201,S30350,T1023,26.6,L100,TP120,0
62202,S30304,T1023,37.08,L100,TP120,0
62203,S30350,T1023,39.88,L100,TP120,0
62204,S30350,T1023,1.0,L100,TP120,0
62205,S30350,T1023,39.85,L100,TP120,2
62206,S33287,T1023,9.0,L100,TP120,1
62207,S25529,T1003,41.6,L100,TP100,2
62208,S10327,T1000,24.98,L100,TP100,2
62209,S28063,T1003,18.11,L100,TP100,0
62210,S28063,T1003,18.15,L100,TP100,0
62211,S33288,T1506,5.0,L106,TP105,2
62212,S33289,T1216,175.0,L110,TP180,2
62213,S32242,T1023,460.37,L100,TP120,0
62214,S33290,T1003,790.0,L100,TP100,2
62215,S33291,T1000,163.0,L100,TP100,2
62216,S33292,T1023,7.0,L100,TP120,2
62217,S33293,T1003,794.0,L100,TP100,2
62218,S32757,T1238,344.75,L102,TP133,0
62219,S11872,T1003,18.0,L100,TP100,2
62220,S11872,T1003,17.0,L100,TP100,2
62221,S25914,T1022,2.81,L102,TP118,2
62222,S13661,T1000,138.28,L100,TP100,2
62223,S26052,T1022,1.4,L102,TP118,2
62224,S33294,T1015,1.0,L100,TP110,2
62225,S33030,T1003,0.0,L100,TP100,0
62226,S33295,T1014,15.9,L100,TP109,2
62227,S27946,T1023,43.06,L100,TP120,0
62228,S27946,T1023,23.14,L100,TP120,0
62229,S27946,T1023,41.41,L100,TP120,0
62230,S27946,T1023,41.31,L100,TP120,0
62231,S12939,T1003,74.9,L100,TP100,2
62232,S33296,T1237,2708.96,L110,TP133,2
62233,S33297,T1216,6.0,L110,TP180,2
62234,S27538,T1045,121.61,L106,TP108,2
62235,S33298,T1000,172.36,L100,TP100,2
62236,S33299,T1180,115.1,L110,TP109,2
62237,S13419,T1003,11.31,L100,TP100,2
62238,S32618,T1000,1191.0,L100,TP100,2
62239,S22467,T1000,94.39,L100,TP100,2
62240,S30314,T1023,30.58,L100,TP120,0
62241,S33300,T1000,7.94,L100,TP100,2
62242,S29588,T1216,319.0,L110,TP180,2
62243,S33301,T1080,1375.65,L110,TP100,2
62244,S33302,T1180,93.56,L110,TP109,2
62245,S33303,T1015,158.0,L100,TP110,2
62246,S33304,T1080,4556.8,L110,TP100,2
62247,S33305,T1040,44.81,L102,TP123,2
62248,S33306,T1003,23.0,L100,TP100,2
62249,S30125,T1003,69.97,L100,TP100,2
62250,S33307,T1000,20.41,L100,TP100,2
62251,S33308,T1015,285.14,L100,TP110,2
62252,S29192,T1080,108.92,L110,TP100,2
62253,S33309,T1014,12.98,L100,TP109,2
62254,S20997,T1155,10.87,L150,TP117,0
62255,S33121,T1459,216.05,L110,TP196,2
62256,S33310,T1000,0.19,L100,TP100,2
62257,S33311,T1000,6.36,L100,TP100,2
62258,S33312,T1003,107.61,L100,TP100,2
62259,S12594,T1003,37.0,L100,TP100,2
62260,S33313,T1000,53.67,L100,TP100,2
62261,S18557,T1106,9.77,L106,TP108,2
62262,S33314,T1045,14.6,L106,TP108,2
62263,S33315,T1045,154.33,L106,TP108,0
62264,S33316,T1550,210.84,L110,TP223,2
62265,S33317,T1098,644.81,L110,TP137,2
62266,S33142,T1098,123.32,L110,TP137,2
62267,S19201,T1459,143.92,L110,TP196,2
62268,S17980,T1003,10.57,L100,TP100,2
62269,S10013,T1003,24.96,L100,TP100,2
62270,S33318,T1746,4.0,L106,TP117,2
62271,S33319,T1780,8.0,L110,TP110,2
62272,S13360,T1003,71.23,L100,TP100,2
62273,S14983,T1003,30.5,L100,TP100,2
62274,S33320,T1003,16.64,L100,TP100,2
62275,S32602,T1000,13.1,L100,TP100,2
62276,S33321,T1003,55.92,L100,TP100,2
62277,S31828,T1046,45.0,L106,TP108,2
62278,S33322,T1015,8.0,L100,TP110,2
62279,S33318,T1746,7.0,L106,TP117,2
62280,S33323,T1035,14.95,L111,TP117,2
62281,S19416,T1062,47.85,L105,TP106,2
62282,S33324,T1000,54.24,L100,TP100,2
62283,S33325,T1125,201.93,L100,TP120,2
62284,S33326,T1265,7.0,L100,TP112,2
62285,S22473,T1000,26.11,L100,TP100,2
62286,S33327,T1003,223.8,L112,TP100,2
62287,S32051,T1017,57.0,L100,TP153,2
62288,S20268,T1023,11.0,L100,TP120,2
62289,S33328,T1014,0.0,L100,TP109,2
62290,S11081,T1000,18.87,L100,TP100,2
62291,S33329,T1014,4.0,L100,TP109,2
62292,S12110,T1103,60.73,L133,TP106,0
62293,S31431,T1103,11.6,L133,TP106,0
62294,S33330,T1233,0.0,L109,TP109,2
62295,S30964,T1000,15.71,L100,TP100,2
62296,S32718,T1035,0.0,L111,TP117,0
62297,S12330,T1000,23.6,L100,TP100,2
62298,S10064,T1038,23.64,L102,TP125,0
62299,S10064,T1038,23.66,L102,TP125,0
62300,S33331,T1000,44.09,L100,TP100,2
62301,S33332,T1157,6.0,L110,TP158,1
62302,S33333,T1254,19.83,L106,TP108,2
62303,S25772,T1038,4.9,L102,TP125,2
62304,S33334,T1053,20.37,L106,TP125,2
62305,S33335,T1053,13.91,L106,TP125,2
62306,S10040,T1000,23.3,L100,TP100,2
62307,S17980,T1003,29.79,L100,TP100,2
62308,S16247,T1004,15.02,L102,TP114,2
62309,S33172,T1003,165.74,L100,TP100,0
62310,S28172,T1003,13.05,L100,TP100,2
62311,S33336,T1000,10.91,L100,TP100,2
62312,S33337,T1038,7.0,L102,TP125,2
62313,S10064,T1038,57.56,L102,TP125,0
62314,S33115,T1003,207.6,L100,TP100,0
62315,S33338,T1000,14.98,L100,TP100,2
62316,S33189,T1035,149.7,L111,TP117,0
62317,S33189,T1035,149.9,L111,TP117,2
62318,S30536,T1000,39.03,L100,TP100,2
62319,S28172,T1003,13.05,L100,TP100,2
62320,S33132,T1003,261.33,L100,TP100,0
62321,S33339,T1166,66.0,L106,TP154,2
62322,S33340,T1083,45.0,L106,TP110,2
62323,S27718,T1003,6.0,L100,TP100,0
62324,S33341,T1816,55.9,L110,TP223,2
62325,S33342,T1604,467.27,L123,TP114,2
62326,S26184,T1038,18.78,L102,TP125,2
62327,S33343,T1506,15.0,L106,TP105,2
62328,S11872,T1003,14.0,L100,TP100,2
62329,S33344,T1035,16.4,L111,TP117,2
62330,S33345,T1000,54.87,L100,TP100,2
62331,S33346,T1015,7.0,L100,TP110,2
62332,S33347,T1153,6.0,L106,TP139,2
62333,S33348,T1746,29.92,L106,TP117,2
62334,S30316,T1023,0.0,L100,TP120,0
62335,S30316,T1023,0.0,L100,TP120,0
62336,S30316,T1023,0.0,L100,TP120,0
62337,S28252,T1003,0.0,L100,TP100,0
62338,S28252,T1000,0.0,L100,TP100,0
62339,S11155,T1000,46.58,L100,TP100,2
62340,S12641,T1000,47.38,L100,TP100,2
62341,S32490,T1003,124.9,L100,TP100,2
62342,S28770,T1003,160.12,L100,TP100,0
62343,S19643,T1000,61.27,L100,TP100,2
62344,S33349,T1746,8.0,L106,TP117,2
62345,S11222,T1080,129.4,L110,TP100,2
62346,S33350,T1550,6299.0,L110,TP223,2
62347,S33351,T1550,7081.0,L110,TP223,2
62348,S14579,T1000,9.5,L100,TP100,2
62349,S31667,T1003,0.0,L100,TP100,0
62350,S31667,T1003,0.0,L100,TP100,0
62351,S20280,T1003,14.11,L100,TP100,2
62352,S13520,T1003,79.18,L100,TP100,0
62353,S15032,T1000,23.85,L100,TP100,2
62354,S31190,T1000,356.76,L100,TP100,2
62355,S33352,T1003,52.0,L100,TP100,2
62356,S10524,T1000,95.32,L100,TP100,2
62357,S33353,T1000,26.98,L100,TP100,0
62358,S33353,T1000,26.97,L100,TP100,1
62359,S33354,T1061,118.6,L100,TP116,2
62360,S33355,T1506,6.0,L106,TP105,2
62361,S11674,T1041,137.0,L100,TP102,2
62362,S33356,T1000,20.17,L100,TP100,2
62363,S29064,T1216,100.0,L110,TP180,2
62364,S30410,T1075,22.69,L102,TP134,2
62365,S33314,T1045,12.29,L106,TP108,2
62366,S33357,T1015,0.0,L100,TP110,2
62367,S17980,T1000,22.07,L100,TP100,2
62368,S18924,T1003,31.02,L100,TP100,2
62369,S33358,T1015,195.1,L100,TP110,2
62370,S33359,T1015,4.0,L100,TP110,2
62371,S33360,T1015,4.0,L100,TP110,2
62372,S33360,T1015,4.0,L100,TP110,2
62373,S33361,T1015,2.0,L100,TP110,2
62374,S33362,T1000,9.94,L100,TP100,2
62375,S33363,T1003,77.27,L100,TP100,2
62376,S33364,T1003,333.6,L100,TP100,2
62377,S33365,T1083,2.0,L106,TP110,2
62378,S33366,T1000,79.97,L100,TP100,0
62379,S33366,T1000,79.98,L100,TP100,1
62380,S33367,T1023,1.0,L100,TP120,2
62381,S33368,T1000,55.54,L100,TP100,2
62382,S18905,T1003,11.09,L100,TP100,2
62383,S33369,T1000,71.82,L100,TP100,2
62384,S33370,T1015,0.0,L100,TP110,2
62385,S33371,T1003,500.0,L100,TP100,2
62386,S33372,T1000,19.92,L100,TP100,2
62387,S22376,T1003,4.29,L100,TP100,2
62388,S22352,T1073,1184.16,L148,TP112,2
62389,S33373,T1073,1231.0,L110,TP112,2
62390,S33374,T1073,1206.11,L148,TP112,2
62391,S33375,T1073,1654.0,L110,TP112,2
62392,S10327,T1000,34.93,L100,TP100,2
62393,S12669,T1000,5.44,L100,TP100,2
62394,S33376,T1015,0.0,L100,TP110,2
62395,S33377,T1083,7.0,L106,TP110,2
62396,S33378,T1544,4.0,L106,TP117,2
62397,S33379,T1046,6100.0,L106,TP108,2
62398,S33379,T1046,6400.0,L106,TP108,2
62399,S21689,T1675,5.3,L123,TP117,0
62400,S21689,T1675,5.37,L123,TP117,0
62401,S33380,T1000,96.81,L100,TP100,2
62402,S33381,T1000,110.55,L100,TP100,2
62403,S32048,T1000,387.0,L100,TP100,2
62404,S33382,T1003,81.29,L100,TP100,2
62405,S33383,T1083,9.0,L106,TP110,2
62406,S33384,T1003,27.6,L100,TP100,2
62407,S18038,T1000,36.26,L100,TP100,2
62408,S27450,T1003,66.44,L100,TP100,2
62409,S33385,T1000,86.6,L100,TP100,2
62410,S10122,T1000,680.99,L112,TP100,2
62411,S31667,T1003,0.2,L112,TP100,0
62412,S33386,T1000,35.36,L100,TP100,2
62413,S33387,T1156,390.0,L106,TP109,2
62414,S32226,T1108,34.49,L110,TP114,2
62415,S33388,T1817,4296.78,L106,TP146,2
62416,S33389,T1153,1103.18,L106,TP139,2
62417,S31705,T1045,154.51,L106,TP108,2
62418,S31309,T1103,4.6,L133,TP106,0
62419,S31431,T1103,11.4,L133,TP106,0
62420,S33390,T1103,3.53,L133,TP106,0
62421,S33391,T1153,972.65,L106,TP139,2
62422,S33392,T1153,30.0,L106,TP139,2
62423,S33393,T1003,60.0,L100,TP100,2
62424,S31004,T1078,0.0,L100,TP139,0
62425,S31004,T1078,0.0,L100,TP139,0
62426,S33394,T1182,97.0,L106,TP139,2
62427,S33395,T1153,304.63,L106,TP139,2
62428,S33395,T1153,304.64,L106,TP139,2
62429,S33396,T1015,4.0,L100,TP110,2
62430,S29752,T1000,0.0,L100,TP100,0
62431,S31667,T1003,0.0,L100,TP100,0
62432,S33057,T1003,0.0,L100,TP100,0
62433,S16742,T1000,27.42,L100,TP100,2
62434,S33397,T1000,18.23,L100,TP100,2
62435,S10078,T1008,4.5,L100,TP105,2
62436,S32483,T1003,2.9,L100,TP100,2
62437,S28788,T1088,620.0,L100,TP123,0
62438,S33398,T1000,61.45,L100,TP100,2
62439,S33399,T1000,102.82,L100,TP100,2
62440,S33400,T1000,66.8,L100,TP100,2
62441,S33401,T1023,3.1,L100,TP120,2
62442,S33402,T1000,179.92,L100,TP100,2
62443,S28788,T1088,680.0,L100,TP123,0
62444,S11179,T1000,36.0,L100,TP100,2
62445,S18752,T1000,23.1,L100,TP100,2
62446,S17980,T1003,34.5,L100,TP100,2
62447,S33251,T1088,330.0,L100,TP123,0
62448,S33403,T1003,22.97,L100,TP100,2
62449,S33251,T1088,340.0,L100,TP123,0
62450,S27014,T1003,2.0,L100,TP100,2
62451,S33145,T1177,70.0,L123,TP151,0
62452,S33404,T1000,30.74,L100,TP100,2
62453,S33405,T1233,3.96,L123,TP109,2
62454,S33406,T1003,7.47,L100,TP100,2
62455,S30385,T1000,39.38,L100,TP100,2
62456,S17193,T1003,775.0,L100,TP100,2
62457,S30402,T1000,2.6,L100,TP100,2
62458,S33251,T1088,300.0,L100,TP123,0
62459,S27014,T1003,0.0,L100,TP100,2
62460,S16186,T1003,0.84,L100,TP100,2
62461,S18621,T1004,19.3,L102,TP125,2
62462,S33407,T1083,890.0,L106,TP110,2
62463,S14095,T1003,47.28,L100,TP100,2
62464,S13951,T1083,595.28,L106,TP110,2
62465,S33408,T1746,29.99,L106,TP117,2
62466,S33409,T1083,718.0,L106,TP110,2
62467,S33410,T1083,2308.7,L106,TP110,2
62468,S33411,T1041,190.0,L100,TP102,2
62469,S29607,T1003,35.0,L100,TP100,2
62470,S33412,T1281,503.64,L179,TP117,2
62471,S15622,T1003,47.64,L100,TP100,2
62472,S15622,T1003,47.62,L100,TP100,2
62473,S21672,T1000,93.09,L100,TP100,2
62474,S11872,T1003,14.0,L100,TP100,2
62475,S33413,T1003,114.49,L100,TP100,2
62476,S33414,T1000,30.84,L100,TP100,1
62477,S33414,T1000,30.88,L100,TP100,0
62478,S33415,T1276,7520.0,L110,TP134,0
62479,S33415,T1276,7580.0,L110,TP134,0
62480,S33415,T1276,7550.0,L110,TP134,0
62481,S33416,T1015,88.06,L100,TP110,2
62482,S33415,T1276,6600.0,L110,TP134,0
62483,S33415,T1276,3440.0,L110,TP134,0
62484,S12914,T1000,23.96,L100,TP100,2
62485,S21672,T1000,105.98,L100,TP100,2
62486,S33417,T1083,529.65,L106,TP110,2
62487,S30923,T1023,24.59,L100,TP120,0
62488,S15678,T1000,34.08,L100,TP100,2
62489,S11148,T1046,80.0,L106,TP108,2
62490,S33415,T1276,7520.0,L110,TP134,0
62491,S27450,T1003,63.89,L100,TP100,2
62492,S33393,T1003,174.77,L100,TP100,2
62493,S33225,T1000,47.48,L100,TP100,0
